"id","merchant_id","acquirer_id","reference","order_reference","created_at","updated_at","state","card_type","details"
"2737736","4832","3","c2c5d0bb6866cd76df158de0ef344b911d078e2a7a8f86da4886969440059f83","f9f2bfb8771d3b813aa8fafcb2aad15b","2025-10-03 21:14:51.197194 UTC","2025-10-03 21:14:59.292192 UTC","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.73.84"",""init_trans_created_at"":""2025-10-03T21:14:53.638Z"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS attempted"",""state_3ds"":""attempted"",""eci"":""01"",""xid"":""ZTRmMjkzNDJhYWQ0NmU1MTdmODk="",""pares_status"":""A"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""5595b537-5b05-4b73-8a42-0f88e5b49b50"",""emv3ds_transaction_status"":""Attempts Processing Performed; Not Authenticated/Verified, but a proof of attempted authentication/verification is provided"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Valid authentication attempt"",""emv3ds_authentication_type"":""undefined"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQRyMbyAAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""947036"",""issuer_decline"":false}"
"2737085","4830","2","808fe78988782e1bc8389670ec93b66a7de21cd368c76b5ade4d307d179b2e71","b0da1062c2b1d6905d53966f05b1f886","2025-10-03 03:21:34.725527 UTC","2025-10-03 03:21:36.692772 UTC","settled","2","{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:21:34.949Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""535902"",""issuer_decline"":false}"
"2737041","4830","2","d40be486b75ce360d6fdae8501ba421bb829bcd6b466c0455092a267c2fcacce","0726aa36c158e2fa53f93292c7695aa7","2025-10-03 03:18:06.560651 UTC","2025-10-03 03:18:06.677661 UTC","initial",,"{""payment_description"":""description for testing"",""api_version"":""apiv4""}"
"2737071","4830","2","4fa88798002c69b1dbfe5061405aed06b9166712cce6817f9a3e6d88bfae3b2c","323d2c6a3dd2600f33c98c57d6ecfb89","2025-10-03 03:20:34.419763 UTC","2025-10-03 03:20:50.575838 UTC","settled",,"{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:20:35.055Z"",""response_code"":""ACSC""}"
"2737310","4831","1","7928f754ed78c109fc51f50eab0b02dfd28d0f6d13fd3f786976ddeeab58ef9d","cbacd9593cdc1daa11e7a723c71258e0","2025-10-03 09:08:12.938404 UTC","2025-10-03 09:08:13.248313 UTC","failed",,"{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""response_code"":null}"
"2737485","4831","1","3fe9188c7132a39f1e4f6360b9f1422cb25036a8516648dd5a7ae08cc157eda8","a9c6651a5cab519c78291d5beb921099-0","2025-10-03 15:05:56.558413 UTC","2025-10-03 15:05:57.838227 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-03T15:05:56.583Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""541430"",""issuer_decline"":false}"
"2737716","4832","3","f73c06e0d124944c3ff73a931517f49efbc88fcd74f7841d522eb4efafb728cd","c99e3d6b889b07c218f56f59a9c2eeca","2025-10-03 21:13:37.319347 UTC","2025-10-03 21:13:45.069564 UTC","settled","2",
"2737305","4831","1","18c6a676fd32b2183edf08e44099ea2ff10f95664c6924e1a28d159d399fc0b0","913a0724df22a3015dc95e76a9461b81","2025-10-03 09:07:56.423067 UTC","2025-10-03 09:07:58.184556 UTC","settled","2","{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T09:07:56.709Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""306439"",""issuer_decline"":false}"
"2737748","4832","3","e75184c83f13d275c060305058502aee07a6fed151c79dd38bdb16cbd79bdb76","49ro4j/7isnogUIaS","2025-10-03 21:15:47.717839 UTC","2025-10-03 21:15:50.880403 UTC","settled","2","{""api_version"":""linkpay"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.73.84"",""init_trans_created_at"":""2025-10-03T21:15:50.161Z"",""sca_exemption"":""one-leg"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""947039"",""issuer_decline"":false}"
"2737635","4831","1","cf795ba381f80906283a430e482ab2a847575b71f0914a598e24114d52184798","f2f0848b6796d641e60013f1d83ed536","2025-10-03 21:08:49.227680 UTC","2025-10-03 21:08:50.584392 UTC","settled","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T21:08:49.256Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""149921"",""issuer_decline"":false}"
"2737613","4832","3","21e0a49c91cb5035ca6f843efc80fd28b2661653417cd9dc9aff157c511fdf8a","010fd755b63819064c21c74438a4eadf","2025-10-03 21:06:58.118329 UTC","2025-10-03 21:07:07.100943 UTC","settled","2",
"2737060","4831","1","5b28506f431e940cfecac531e0a46eb85b5a5b7863be6790beff5a00e3c79ba4","22d66868a6ea12e4d9d4d61073a8fa8e","2025-10-03 03:19:49.899148 UTC","2025-10-03 03:19:56.536200 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:19:49.931Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""3ds_prompted"":true,""3ds_result"":""3DS declined"",""state_3ds"":""declined"",""eci"":""00"",""xid"":""OTY2MmRlMTk4YThlNzA1ZDdjZWI="",""pares_status"":""N"",""veres_result"":""Enrolled"",""3ds_liability_shift"":false,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""49dd37c0-9715-4cf3-869c-40628392f3ab"",""emv3ds_transaction_status"":""Not Authenticated /Account Not Verified; Transaction denied"",""emv3ds_status_reason"":""Card authentication failed"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":""01: Card authentication failed"",""provider_errormessage"":""N-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61168361.1759461595.9ckUnwcD3"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""""}"
"2737118","4830","2","fa1f6479494e06500be8c6fabcc4f7277f5905906db62c4c3b009e12b9643a10","e13a308391825280a4a5e0ae294bd69c","2025-10-03 03:23:16.674301 UTC","2025-10-03 03:23:28.203602 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""revolut_ob"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:23:24.811Z"",""response_code"":""AcceptedSettlementCompleted""}"
"2737308","4832","3","6b08efeb357a593ea0d09b482344c2a57ff204b9958055f9b8cba62730699b67","d3b1eb3dc697080a7e24b563c4f5d9b8","2025-10-03 09:08:07.764576 UTC","2025-10-03 09:08:10.039230 UTC","settled","2","{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T09:08:08.073Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""DZaCLg0Ize96XmP0nFUpu24q68GshLU5Q0E2QpNpQLc=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""response_code"":""000"",""authorisation_code"":""145863"",""issuer_decline"":false}"
"2737520","4831","1","d15681827c559de6e5c321d51ac458de264276e9f55241d0ce38c54822482f0e","31d51baf7095ced40a14fd25759f8ee9-0","2025-10-03 15:07:02.464276 UTC","2025-10-03 15:07:03.818138 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-03T15:07:02.489Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""977925"",""issuer_decline"":false}"
"2737448","4837","2","b1a878f0437c667f5449bd6951ea0eaeb7d27395f1baa0d5277fac16da3980f7","lhvXmonitorXstagingX1759499070","2025-10-03 13:44:31.459521 UTC","2025-10-03 13:44:31.936876 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T13:44:31.491Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737454","4837","2","0f4ea93547b0d7564fe7546406454f1f2e09e04c030e02cc0f54f0e9c4fd4fb4","lhvXmonitorXstagingX1759502008","2025-10-03 14:33:29.954123 UTC","2025-10-03 14:33:30.399113 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T14:33:30.005Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737632","4831","1","3d5ec156de6ed9c26fdc6726df02926f21f4cf5072be5142f3306bb352f2acd0","7262b67315961ff2a0344d5e5e8e1e15","2025-10-03 21:08:39.604290 UTC","2025-10-03 21:08:50.624496 UTC","settled",,"{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""lhv_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T21:08:40.047Z"",""response_code"":""ACSC""}"
"2737317","4830","2","0d8b05cae0ea96456f9cd127ebdbf49f32e9bf7f007d6dbfe618f12744857d41","80ca8e3e19d628a5e439327ffe35acb4","2025-10-03 09:08:31.050819 UTC","2025-10-03 09:08:31.199554 UTC","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2737593","4830","2","3402a5551bc6ec94a60d6063f6b151eee49e8acbe09d67d351dea541c5f9f88e","9f3f42a598d91073f640aa282c9fdad8","2025-10-03 21:05:06.267594 UTC","2025-10-03 21:05:06.365755 UTC","initial",,"{""payment_description"":""description for testing"",""api_version"":""apiv4""}"
"2737578","4837","2","fb017fb0971c74134d2eb9c76ae4787cba9444a018f4caeffeb7db1e79825b6d","lhvXmonitorXstagingX1759523008","2025-10-03 20:23:29.877152 UTC","2025-10-03 20:23:30.359523 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T20:23:29.927Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737750","4830","2","ff61f8e27b76ddb0ceedfacd869ba68f4cca51bc421d795729bc18faf6c560b9","2pge64/pT4rPnDw6Q","2025-10-03 21:15:53.234075 UTC","2025-10-03 21:15:53.234075 UTC","initial",,"{""api_version"":""linkpay""}"
"2737700","4831","1","bf114d285f287587607bb784b0c13fd8e4367fe113d26e7a4970fc76680f9225","479b875497c99c788e6d91fed51e417d","2025-10-03 21:12:38.054753 UTC","2025-10-03 21:12:54.319576 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_lt"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T21:12:44.153Z"",""response_code"":""ACSC""}"
"2737388","4831","1","bc0a53bab440910ecf5df1402218f24fedba0f22a62b79102f5aead64aa82c95","ixm7so/52HX6znVwk","2025-10-03 09:13:21.433905 UTC","2025-10-03 09:13:21.433905 UTC","initial",,"{""api_version"":""linkpay""}"
"2737529","4830","2","0eb7ce4de4b2f13345b4aabe13638ab3b7b31b2fed8d4a360b9e6c545809a93f","24eaef9cb7aa89095c65971c929d6e76-0","2025-10-03 15:07:19.572975 UTC","2025-10-03 15:07:21.238425 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-03T15:07:19.596Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""536299"",""issuer_decline"":false}"
"2737775","4837","2","75627e91c29fc7ecdeb5834ced397fc8c43b4c4730f3fbf00cbbc8467e886c15","lhvXmonitorXstagingX1759533808","2025-10-03 23:23:29.835911 UTC","2025-10-03 23:23:30.306381 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T23:23:29.885Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737227","4837","2","34ce1442cae1a04b608492d44c39b2d60cfbe0ec53db3b336ca15fcd9f829cb8","lhvXmonitorXstagingX1759474408","2025-10-03 06:53:29.866451 UTC","2025-10-03 06:53:30.333082 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T06:53:29.922Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737151","4831","1","2a31196a480693852904915458a7753caf927c4fc9c38c698a8645e380aef359","133ba5d0977ee8f7fe7dc5abb6c9346a","2025-10-03 03:25:23.916381 UTC","2025-10-03 03:25:34.144171 UTC","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.64.179"",""init_trans_created_at"":""2025-10-03T03:25:27.053Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""ODljNDRkNDAwNzE3NjU1ZGZmOWU="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""201248d9-73d0-495f-80a8-a15f582bf800"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61168911.1759461931.BX5HzPBKW"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""jOgwaokrvYVXCBEDpV0PBEkAAAA="",""response_code"":""00"",""cvc_result"":""M"",""authorisation_code"":""154183"",""issuer_decline"":false}"
"2737167","4831","1","67ae524f0a0014a34cd4115f78e91d5efb2fe0a1f538cfcfee8fed4754380b68","ixm7so/DN6iBJFqvP","2025-10-03 03:26:22.868484 UTC","2025-10-03 03:26:32.474520 UTC","settled","2","{""api_version"":""linkpay"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.64.179"",""init_trans_created_at"":""2025-10-03T03:26:25.690Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""ZThlMzdjMGEyNWYwZGE0OTYyYWU="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""f28b5b08-2d37-4425-8931-b3ecf18b5c9f"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61169081.1759461990.AXwpxF1j1"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""jOgwaokrvYVXCBEDpV25A5kAAAA="",""response_code"":""00"",""cvc_result"":""M"",""authorisation_code"":""104955"",""issuer_decline"":false}"
"2737655","4832","3","853c6a5cd5201ade1185e5fd6be659ce2f58a2adb11211211512e6a320d609e5","c173059257f166216fb3e714c9c66a63","2025-10-03 21:09:33.679803 UTC","2025-10-03 21:09:33.869154 UTC","failed",,"{""api_version"":""apiv4"",""state_3ds"":""no3ds"",""response_code"":null}"
"2737705","4831","1","e8118b641d0c414cd6d78d480d8cc657b614bdec68a20c26bd9866879e72cc0c","6c84eae3cb4cdc1020c4e12938a692f6","2025-10-03 21:13:00.856154 UTC","2025-10-03 21:13:11.774168 UTC","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.73.84"",""init_trans_created_at"":""2025-10-03T21:13:04.074Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""YzM1ZGNmYjhkMGU2YThjNGU0YTI="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""236dfae5-ec56-47cc-a230-ac69197cfe4f"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61215251.1759525988.o8KVuULv1"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""jOgwaokrvYVXCBEDphITAgUAAAA="",""response_code"":""00"",""cvc_result"":""M"",""authorisation_code"":""405585"",""issuer_decline"":false}"
"2737334","4831","1","2cef5f8cfd9a31711741cf8631fb90d550a7b1b4dc05602c2a2d8a260e583907","484405486cf9ab5c8637ad503a4f67ca","2025-10-03 09:09:55.969798 UTC","2025-10-03 09:10:14.958005 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""shopper_ip_country"":null,""method_source"":""lhv_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T09:09:59.968Z"",""response_code"":""ACSC""}"
"2737057","4831","1","590bc801242fda0d5ef8dad76412c2b5ae188eefbec696cf872811dea6009ced","03ff5f119c6ed65e2e2cbcf1f76d388f","2025-10-03 03:19:32.260201 UTC","2025-10-03 03:19:39.443821 UTC","failed",,"{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:19:32.949Z"",""response_code"":""RJCT""}"
"2737032","4830","2","9e4a916a4dc6cbac53261f3634f581d32137e75e049d37361fdcb137d375ca65","b08134d776ff9e84a394c8b60aa1dd7b","2025-10-03 03:17:23.948187 UTC","2025-10-03 03:17:24.058839 UTC","initial",,"{""payment_description"":""description for testing"",""api_version"":""apiv4""}"
"2737298","4831","1","1d76432010a41ce73a936819399484eb996712198db4b4faa263a83a56010c62","007be2ccc3381e41833f9e44d97bc078","2025-10-03 09:07:41.463239 UTC","2025-10-03 09:07:41.661143 UTC","initial",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null}"
"2737606","4830","2","a8ddc80cc14d520afc389d9a9d49eb907ecb95aa486c05af56c1325c72f507e1","d27e8b9fd99809ca8340a94d2e09c3b3","2025-10-03 21:06:27.617906 UTC","2025-10-03 21:06:35.882574 UTC","failed",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T21:06:31.993Z"",""response_code"":""ACTC""}"
"2737649","4830","2","ff3362a9f121fec0213abf62f0b7324b45261f3e4a6c35f6505063efe6f383ed","01c900839d5aa30e606c87edf86fdcf0","2025-10-03 21:09:23.525637 UTC","2025-10-03 21:09:33.996296 UTC","settled","2","{""api_version"":""apiv4"",""payment_description"":""description for testing"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.73.84"",""init_trans_created_at"":""2025-10-03T21:09:26.331Z"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""MTMxMGExZDA1ODI5YzE3N2ZjNTI="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""9b1672dd-6ae3-4e33-9e3f-be8c0d3949bc"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61214871.1759525771.VnYgqvuYs"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQR2qHIAAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""536387"",""issuer_decline"":false}"
